lexemeId;lemma;q_concept;q_conceptDescription;picture
http://www.wikidata.org/entity/L55668;Ring;http://www.wikidata.org/entity/Q46847;Schmuck;http://commons.wikimedia.org/wiki/Special:FilePath/Roman%20-%20Crouching%20Venus%20-%20Walters%20421007%20-%20Three%20Quarter.jpg
http://www.wikidata.org/entity/L589330;Halskette;http://www.wikidata.org/entity/Q189299;Schmuckstück;http://commons.wikimedia.org/wiki/Special:FilePath/Captured%20Pearls%20Necklace.jpg
http://www.wikidata.org/entity/L589330;Halskette;http://www.wikidata.org/entity/Q189299;Schmuckstück;http://commons.wikimedia.org/wiki/Special:FilePath/Necklace%20%28drawing%29.jpg
http://www.wikidata.org/entity/L489326;Medaillon;http://www.wikidata.org/entity/Q1402709;Schmuckstück zum Öffnen;http://commons.wikimedia.org/wiki/Special:FilePath/Berlock%20med%20fotografiportr%C3%A4tt%20av%20Wilhelm%20Kempe%2C%201880-tal%20-%20Hallwylska%20museet%20-%20109971.tif
http://www.wikidata.org/entity/L489326;Medaillon;http://www.wikidata.org/entity/Q1402709;Schmuckstück zum Öffnen;http://commons.wikimedia.org/wiki/Special:FilePath/Locket%20%28drawing%29.jpg
http://www.wikidata.org/entity/L297108;Anhänger;http://www.wikidata.org/entity/Q2111434;Schmuckstück, das frei hängend an einer Kette, einem Band oder einer Schnur befestigt wird;http://commons.wikimedia.org/wiki/Special:FilePath/Cast%20gold%20male%20figure%20pendant%2C%20Veraguas%20or%20Chiriqu%C3%AD%2C%20Honolulu%20Museum%20of%20Art%2C%20341.1.JPG
http://www.wikidata.org/entity/L297108;Anhänger;http://www.wikidata.org/entity/Q2111434;Schmuckstück, das frei hängend an einer Kette, einem Band oder einer Schnur befestigt wird;http://commons.wikimedia.org/wiki/Special:FilePath/Pendant%20%28jewelry%29.jpg
http://www.wikidata.org/entity/L290320;Bernstein;http://www.wikidata.org/entity/Q25381;Schmuckstein aus fossilem Harz;http://commons.wikimedia.org/wiki/Special:FilePath/Amber%20Bernstein%20many%20stones.jpg
http://www.wikidata.org/entity/L31292;Messer;http://www.wikidata.org/entity/Q32489;Schneidwerkzeug;http://commons.wikimedia.org/wiki/Special:FilePath/4Messer%20fcm.png
http://www.wikidata.org/entity/L296440;Feuer;http://www.wikidata.org/entity/Q3196;"schnelle Oxidation eines Materials; Phänomen, bei dem Licht und Wärme freigesetzt werden";http://commons.wikimedia.org/wiki/Special:FilePath/FIRE%2001.JPG
http://www.wikidata.org/entity/L622667;Hitlerbärtchen;http://www.wikidata.org/entity/Q7824282;Schnurrbart;http://commons.wikimedia.org/wiki/Special:FilePath/Dictator%20charlie3.jpg
http://www.wikidata.org/entity/L25807;Hand;http://www.wikidata.org/entity/Q2393642;Schreiben von Hand;http://commons.wikimedia.org/wiki/Special:FilePath/KanjiPractice.jpg
http://www.wikidata.org/entity/L25807;Hand;http://www.wikidata.org/entity/Q2393642;Schreiben von Hand;http://commons.wikimedia.org/wiki/Special:FilePath/%22%2Barya%2B%22%20Javanese%20script%20handwriting%20without%20spaces%202019.jpg
http://www.wikidata.org/entity/L25807;Hand;http://www.wikidata.org/entity/Q2393642;Schreiben von Hand;http://commons.wikimedia.org/wiki/Special:FilePath/Andy%20Tai%27s%20handwriting.png
http://www.wikidata.org/entity/L25807;Hand;http://www.wikidata.org/entity/Q2393642;Schreiben von Hand;http://commons.wikimedia.org/wiki/Special:FilePath/Shalom%20in%20hebrew.JPG
http://www.wikidata.org/entity/L25807;Hand;http://www.wikidata.org/entity/Q2393642;Schreiben von Hand;http://commons.wikimedia.org/wiki/Special:FilePath/1923-06-02-Pirna.jpg
http://www.wikidata.org/entity/L7637;Kugelschreiber;http://www.wikidata.org/entity/Q160137;Schreibgerät;http://commons.wikimedia.org/wiki/Special:FilePath/Ballpoint-pen-parts.jpg
http://www.wikidata.org/entity/L31363;Bleistift;http://www.wikidata.org/entity/Q14674;Schreibwerkzeug;http://commons.wikimedia.org/wiki/Special:FilePath/2014-01-16-Hittegods%20%2812009261426%29.jpg
http://www.wikidata.org/entity/L489294;Transport;http://www.wikidata.org/entity/Q7834844;Schriftart;http://commons.wikimedia.org/wiki/Special:FilePath/Transport%20sample.png
http://www.wikidata.org/entity/L19613;Test;http://www.wikidata.org/entity/Q27318;schriftlicher Leistungsnachweis;http://commons.wikimedia.org/wiki/Special:FilePath/Test%20%28student%20assessment%29.jpeg
http://www.wikidata.org/entity/L7644;Brief;http://www.wikidata.org/entity/Q133492;Schriftstück, das Informationen zwischen Personen und anderen Entitäten austauscht;http://commons.wikimedia.org/wiki/Special:FilePath/Einbrief.jpg
http://www.wikidata.org/entity/L7644;Brief;http://www.wikidata.org/entity/Q133492;Schriftstück, das Informationen zwischen Personen und anderen Entitäten austauscht;http://commons.wikimedia.org/wiki/Special:FilePath/Carta%20de%20pedido%20de%20intercess%C3%A3o%2C%20de%20Ant%C3%B4nio%20Gabriel%20de%20Paula%20Fonseca%20a%20Jos%C3%A9%20Vieira%20Couto%20de%20Magalh%C3%A3es%2C%20Arquivo%20P%C3%BAblico%20do%20Estado%20de%20S%C3%A3o%20Paulo.pdf
http://www.wikidata.org/entity/L72806;Dramatiker;http://www.wikidata.org/entity/Q214917;Schriftsteller, der Theaterstücke (Dramen) verfasst;http://commons.wikimedia.org/wiki/Special:FilePath/Aristophanes%20-%20Project%20Gutenberg%20eText%2012788.png
http://www.wikidata.org/entity/L6696;Ziffer;http://www.wikidata.org/entity/Q82990;Schriftzeichen;http://commons.wikimedia.org/wiki/Special:FilePath/Typo%20chiffres%20bas%20de%20casse%20et%20capitale.png
http://www.wikidata.org/entity/L222567;Buchstabe;http://www.wikidata.org/entity/Q9788;Schriftzeichen einer alphabetischen Schriftsprache;http://commons.wikimedia.org/wiki/Special:FilePath/Illuminated.bible.closeup.arp.jpg
http://www.wikidata.org/entity/L222567;Buchstabe;http://www.wikidata.org/entity/Q9788;Schriftzeichen einer alphabetischen Schriftsprache;http://commons.wikimedia.org/wiki/Special:FilePath/Kingdom%20of%20Thailand.svg
http://www.wikidata.org/entity/L222567;Buchstabe;http://www.wikidata.org/entity/Q9788;Schriftzeichen einer alphabetischen Schriftsprache;http://commons.wikimedia.org/wiki/Special:FilePath/Greek%20letter%20alpha%20serif%2Bsans.svg
http://www.wikidata.org/entity/L409939;Ganztagsschule;http://www.wikidata.org/entity/Q1493752;Schule mit ganztägigem Angebot;http://commons.wikimedia.org/wiki/Special:FilePath/BRKM%20secondary%20section%20entrance.crop.jpg
http://www.wikidata.org/entity/L499339;Berufsschule;http://www.wikidata.org/entity/Q322563;Schule zum Erlernen eines Berufs;http://commons.wikimedia.org/wiki/Special:FilePath/Praha%20Michle%20Ohradni%2057.jpg
http://www.wikidata.org/entity/L346999;Grundschule;http://www.wikidata.org/entity/Q9842;Schulform der Primarstufe;http://commons.wikimedia.org/wiki/Special:FilePath/Teacher%20in%20Laos.jpg
http://www.wikidata.org/entity/L346999;Grundschule;http://www.wikidata.org/entity/Q99460083;Schultyp in der Bundesrepublik Deutschland;http://commons.wikimedia.org/wiki/Special:FilePath/Grundschule%20Haus%20St%20Marien%20Neumarkt%20-%20Klassenzimmer%2006.JPG
http://www.wikidata.org/entity/L616598;Pistole;http://www.wikidata.org/entity/Q1907525;Schusswaffe;http://commons.wikimedia.org/wiki/Special:FilePath/Heizer-DoubleTap.jpg
http://www.wikidata.org/entity/L47952;Artenschutz;http://www.wikidata.org/entity/Q766328;Schutz und die Pflege bestimmter wild lebender Arten durch den Menschen;http://commons.wikimedia.org/wiki/Special:FilePath/Siberischer%20tiger%20de%20edit02.jpg
http://www.wikidata.org/entity/L594179;Schild;http://www.wikidata.org/entity/Q131559;Schutzwaffe;http://commons.wikimedia.org/wiki/Special:FilePath/Thorsberg%20Shields.jpg
http://www.wikidata.org/entity/L296263;Bauer;http://www.wikidata.org/entity/Q135;schwächste Schachfigur;http://commons.wikimedia.org/wiki/Special:FilePath/Chess%20piece%20-%20White%20pawn.JPG
http://www.wikidata.org/entity/L296557;Erbrechen;http://www.wikidata.org/entity/Q127076;schwallartige Entleerung des Magen- oder Speiseröhreninhaltes;http://commons.wikimedia.org/wiki/Special:FilePath/Vomiting.jpg
http://www.wikidata.org/entity/L227431;Kaffee;http://www.wikidata.org/entity/Q8486;schwarzes, psychotropes, koffeinhaltiges Heißgetränk;http://commons.wikimedia.org/wiki/Special:FilePath/A%20small%20cup%20of%20coffee.JPG
http://www.wikidata.org/entity/L297494;Basel;http://www.wikidata.org/entity/Q78;Schweizer Stadt und Hauptort des Kantons Basel-Stadt;http://commons.wikimedia.org/wiki/Special:FilePath/Rhine%20Rhein%20Basel%202006%20871.JPG
http://www.wikidata.org/entity/L497725;Luzern;http://www.wikidata.org/entity/Q4191;Schweizer Stadt und Hauptort des Kantons Luzern;http://commons.wikimedia.org/wiki/Special:FilePath/00%200055%20Buildings%20in%20Lucerne.jpg
http://www.wikidata.org/entity/L497725;Luzern;http://www.wikidata.org/entity/Q4191;Schweizer Stadt und Hauptort des Kantons Luzern;http://commons.wikimedia.org/wiki/Special:FilePath/Lucerne%202.jpg
http://www.wikidata.org/entity/L8191;Juni;http://www.wikidata.org/entity/Q120;sechster Monat des Jahres;http://commons.wikimedia.org/wiki/Special:FilePath/Breviarium%20Grimani%20-%20Juni.jpg
http://www.wikidata.org/entity/L22584;Saturn;http://www.wikidata.org/entity/Q193;sechster Planet des Sonnensystems;http://commons.wikimedia.org/wiki/Special:FilePath/8423%2020181%201saturn2016.jpg
http://www.wikidata.org/entity/L31435;Hähnchenschenkel;http://www.wikidata.org/entity/Q7196561;section of a chicken;http://commons.wikimedia.org/wiki/Special:FilePath/Huenerschenkel%20chicken%20thigh.JPG
http://www.wikidata.org/entity/L300494;Baikalsee;http://www.wikidata.org/entity/Q5513;See in Sibirien;http://commons.wikimedia.org/wiki/Special:FilePath/Olkhon%20Island%20and%20Lake%20Baikal.jpg
http://www.wikidata.org/entity/L400185;Erdnuss;http://www.wikidata.org/entity/Q3621199;seed from Arachis hypogaea;http://commons.wikimedia.org/wiki/Special:FilePath/Cacahuate.png
http://www.wikidata.org/entity/L400278;Kastanie;http://www.wikidata.org/entity/Q21060978;seed of Aesculus hippocastanum;http://commons.wikimedia.org/wiki/Special:FilePath/Graine%20de%20Marron.jpg
http://www.wikidata.org/entity/L488605;Vanilleschote;http://www.wikidata.org/entity/Q103829121;seed pod of Vanilla planifolia;http://commons.wikimedia.org/wiki/Special:FilePath/Vanilla%206beans%20%28rot.%2090%20deg.%29.JPG
http://www.wikidata.org/entity/L488605;Vanilleschote;http://www.wikidata.org/entity/Q103829121;seed pod of Vanilla planifolia;http://commons.wikimedia.org/wiki/Special:FilePath/Vanilla%20beans.jpg
http://www.wikidata.org/entity/L313998;Lotse;http://www.wikidata.org/entity/Q475604;Seemann, der Schiffe durch gefährliche Gewässer manövriert;http://commons.wikimedia.org/wiki/Special:FilePath/CRBP-%20CHINOOK%202.jpg
http://www.wikidata.org/entity/L448727;Möwe;http://www.wikidata.org/entity/Q3112866;Seevogel der Familie Laridae;http://commons.wikimedia.org/wiki/Special:FilePath/Morro%20Bay%20California%20seagulls.jpg
http://www.wikidata.org/entity/L448727;Möwe;http://www.wikidata.org/entity/Q3112866;Seevogel der Familie Laridae;http://commons.wikimedia.org/wiki/Special:FilePath/Kass%20ja%20kajakas%20Sillam%C3%A4el%202020.%20aasta%20suvel..jpg
http://www.wikidata.org/entity/L35363;Auge;http://www.wikidata.org/entity/Q7364;Sehorgan;http://commons.wikimedia.org/wiki/Special:FilePath/201405%20eye.png
http://www.wikidata.org/entity/L254281;Diamant;http://www.wikidata.org/entity/Q5283;Sehr hartes Mineral aus Kohlenstoff, Schmuckstein;http://commons.wikimedia.org/wiki/Special:FilePath/Brillanten.jpg
http://www.wikidata.org/entity/L463630;Seilbahn;http://www.wikidata.org/entity/Q1424016;seilgestütztes Verkehrsmittel für Personen- oder Gütertransport;http://commons.wikimedia.org/wiki/Special:FilePath/Koblenz%20Seilbahn%20Wagen%20mit%20Bodenfenster.jpg
http://www.wikidata.org/entity/L461869;Holozän;http://www.wikidata.org/entity/Q25445;seit ca. 11700 Jahren laufender, gegenwärtiger Zeitabschnitt der Erdgeschichte;http://commons.wikimedia.org/wiki/Special:FilePath/VeyoVolcano.jpg
http://www.wikidata.org/entity/L461869;Holozän;http://www.wikidata.org/entity/Q25445;seit ca. 11700 Jahren laufender, gegenwärtiger Zeitabschnitt der Erdgeschichte;http://commons.wikimedia.org/wiki/Special:FilePath/Tadrart%20Acacus%201.jpg
http://www.wikidata.org/entity/L296764;Bundesland;http://www.wikidata.org/entity/Q1221156;selbständiges Staatsrechtssubjekt innerhalb der Verwaltungsgliederung der Bundesrepublik Deutschland;http://commons.wikimedia.org/wiki/Special:FilePath/Karte%20Deutsche%20Bundesl%C3%A4nder%20%28nummeriert%29.svg
http://www.wikidata.org/entity/L6014;Fahrkartenautomat;http://www.wikidata.org/entity/Q657345;Selbstbedienungsautomat zum Verkauf von Fahrscheinen;http://commons.wikimedia.org/wiki/Special:FilePath/Bahnautomat.jpg
http://www.wikidata.org/entity/L2206;Wort;http://www.wikidata.org/entity/Q8171;selbstständige sprachliche Einheit;http://commons.wikimedia.org/wiki/Special:FilePath/Codex%20claromontanus%20latin%20%28The%20S.S.%20Teacher%27s%20Edition-The%20Holy%20Bible%20-%20Plate%20XXVIII%29.jpg
http://www.wikidata.org/entity/L11825;Ballon;http://www.wikidata.org/entity/Q183951;selbsttragende, gasdichte Hülle mit einer bauchigen, runden Form;http://commons.wikimedia.org/wiki/Special:FilePath/17.%20Th%C3%BCringer%20Montgolfiade%20-%2029.jpg
http://www.wikidata.org/entity/L11825;Ballon;http://www.wikidata.org/entity/Q183951;selbsttragende, gasdichte Hülle mit einer bauchigen, runden Form;http://commons.wikimedia.org/wiki/Special:FilePath/Handful%20of%20Balloons%201919.png
http://www.wikidata.org/entity/L11825;Ballon;http://www.wikidata.org/entity/Q183951;selbsttragende, gasdichte Hülle mit einer bauchigen, runden Form;http://commons.wikimedia.org/wiki/Special:FilePath/Meyer%20Fire%20-%20Weather%20balloon%2001.jpg
http://www.wikidata.org/entity/L401341;Grönland;http://www.wikidata.org/entity/Q223;selbstverwalteter Bestandteil des Königreiches Dänemark;http://commons.wikimedia.org/wiki/Special:FilePath/Greenland%2042.74746W%2071.57394N.jpg
http://www.wikidata.org/entity/L296308;Begriff;http://www.wikidata.org/entity/Q151885;semantische Einheit;http://commons.wikimedia.org/wiki/Special:FilePath/Generalization%20process%20using%20trees%20PNG%20version.png
http://www.wikidata.org/entity/L234344;Arabisch;http://www.wikidata.org/entity/Q13955;semitische Sprache;http://commons.wikimedia.org/wiki/Special:FilePath/Learning%20Arabic%20calligraphy.jpg
http://www.wikidata.org/entity/L221978;Hubschrauber;http://www.wikidata.org/entity/Q34486;senkrecht startendes und landendes Luftfahrzeug;http://commons.wikimedia.org/wiki/Special:FilePath/LAPD%20Bell%20206%20Jetranger.jpg
http://www.wikidata.org/entity/L306879;Mast;http://www.wikidata.org/entity/Q525800;senkrecht stehendes pfeilerähnliches Bauwerk;http://commons.wikimedia.org/wiki/Special:FilePath/Bettingen%20-%20Fernsehturm%20St.%20Chrischona5.jpg
http://www.wikidata.org/entity/L25379;Höhe;http://www.wikidata.org/entity/Q10623719;Senkrechte auf eine Strecke oder eine Fläche, Begriff aus der Geometrie;http://commons.wikimedia.org/wiki/Special:FilePath/Hoehen.svg
http://www.wikidata.org/entity/L613820;Schornstein;http://www.wikidata.org/entity/Q170477;senkrechte Konstruktion zur Abführung von Rauchgasen aus Feuerungen nach oben ins Freie;http://commons.wikimedia.org/wiki/Special:FilePath/Howell%20Avenue%2C%20Clifton%2C%20Cincinnati%2C%20OH%20%2845927375445%29.jpg
http://www.wikidata.org/entity/L613820;Schornstein;http://www.wikidata.org/entity/Q170477;senkrechte Konstruktion zur Abführung von Rauchgasen aus Feuerungen nach oben ins Freie;http://commons.wikimedia.org/wiki/Special:FilePath/Seven-flue%20Stack%201834.png
http://www.wikidata.org/entity/L295257;Kilogramm;http://www.wikidata.org/entity/Q11570;SI-Basiseinheit der Masse;http://commons.wikimedia.org/wiki/Special:FilePath/CGKilogram.jpg
http://www.wikidata.org/entity/L29280;Sekunde;http://www.wikidata.org/entity/Q11574;SI-Basiseinheit der Zeit;http://commons.wikimedia.org/wiki/Special:FilePath/Clock-pendulum.gif
http://www.wikidata.org/entity/L29285;Stand;http://www.wikidata.org/entity/Q1751668;Sicherungspunkt einer Seilschaft;http://commons.wikimedia.org/wiki/Special:FilePath/Climing%20anchor.JPG
http://www.wikidata.org/entity/L6766;Wolke;http://www.wikidata.org/entity/Q8074;sichtbare Ansammlung sehr feiner Wassertröpfchen oder Eiskristalle in der Atmosphäre;http://commons.wikimedia.org/wiki/Special:FilePath/Cumulus%20cloud.jpg
http://www.wikidata.org/entity/L6766;Wolke;http://www.wikidata.org/entity/Q8074;sichtbare Ansammlung sehr feiner Wassertröpfchen oder Eiskristalle in der Atmosphäre;http://commons.wikimedia.org/wiki/Special:FilePath/Clouded%20sky.jpg
http://www.wikidata.org/entity/L8192;Juli;http://www.wikidata.org/entity/Q121;siebter Monat eines Jahres;http://commons.wikimedia.org/wiki/Special:FilePath/Breviarium%20Grimani%20-%20Juli.jpg
http://www.wikidata.org/entity/L22585;Uranus;http://www.wikidata.org/entity/Q324;siebter Planet unseres Sonnensystems;http://commons.wikimedia.org/wiki/Special:FilePath/PIA00032%20Uranus%20in%20True%20and%20False%20Color.jpg
http://www.wikidata.org/entity/L486835;Teesieb;http://www.wikidata.org/entity/Q2472574;Siebtyp;http://commons.wikimedia.org/wiki/Special:FilePath/Diff%C3%A9rents%20mod%C3%A8les%20de%20boules%20et%20cuillers%20%C3%A0%20th%C3%A9.jpg
http://www.wikidata.org/entity/L608498;Quadratmeter;http://www.wikidata.org/entity/Q25343;SI-Einheit der Fläche;http://commons.wikimedia.org/wiki/Special:FilePath/M%C3%A8tre%20carr%C3%A9.png
http://www.wikidata.org/entity/L491290;Kubikmeter;http://www.wikidata.org/entity/Q25517;SI-Einheit des Volumens;http://commons.wikimedia.org/wiki/Special:FilePath/Metre-cube-beton-p1040192.jpg
http://www.wikidata.org/entity/L34081;Türschwelle;http://www.wikidata.org/entity/Q774145;sill of a door;http://commons.wikimedia.org/wiki/Special:FilePath/PARTS%20D%27UNA%20PORTA%20-%20IB.svg
http://www.wikidata.org/entity/L34778;Amsel;http://www.wikidata.org/entity/Q25234;Singvogel der Gattung Echte Drosseln (Turdus);http://commons.wikimedia.org/wiki/Special:FilePath/Common%20Blackbird.jpg
http://www.wikidata.org/entity/L34778;Amsel;http://www.wikidata.org/entity/Q25234;Singvogel der Gattung Echte Drosseln (Turdus);http://commons.wikimedia.org/wiki/Special:FilePath/Common%20blackbird%20%28Turdus%20merula%20mauretanicus%29%20female.jpg
http://www.wikidata.org/entity/L34778;Amsel;http://www.wikidata.org/entity/Q25234;Singvogel der Gattung Echte Drosseln (Turdus);http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg
http://www.wikidata.org/entity/L6786;Ebbe;http://www.wikidata.org/entity/Q30219;Sinken des Meeresspiegels infolge der Gezeiten;http://commons.wikimedia.org/wiki/Special:FilePath/Endelave.4..jpg
http://www.wikidata.org/entity/L32015;Farbe;http://www.wikidata.org/entity/Q1075;Sinneseindruck des sichtbaren Lichts im Spektrum;http://commons.wikimedia.org/wiki/Special:FilePath/Colouring%20pencils.jpg
http://www.wikidata.org/entity/L222591;Zugzwang;http://www.wikidata.org/entity/Q228570;Situation in Spielen mit abwechselnder Zugpflicht, in der sich jeder Spielzug der am Zug befindlichen Partei nachteilig für sie auswirkt;http://commons.wikimedia.org/wiki/Special:FilePath/Zugzwang%20in%20chess.jpg
http://www.wikidata.org/entity/L297101;Anonymität;http://www.wikidata.org/entity/Q308859;Situation, in der Person oder Gruppe nicht identifiziert werden kann;http://commons.wikimedia.org/wiki/Special:FilePath/Anonymous%20at%20Scientology%20in%20Los%20Angeles.jpg
http://www.wikidata.org/entity/L363133;Stuhl;http://www.wikidata.org/entity/Q15026;Sitzmöbel;http://commons.wikimedia.org/wiki/Special:FilePath/Silla-Abuelo.jpg
http://www.wikidata.org/entity/L34723;Bank;http://www.wikidata.org/entity/Q204776;Sitzmöbel, das meist mehreren Personen Platz bietet;http://commons.wikimedia.org/wiki/Special:FilePath/Victoria%20Centennial%20Fountain%2C%20Victoria%2C%20British%20Columbia%2C%20Canada%2013.jpg
http://www.wikidata.org/entity/L34075;Eierbecher;http://www.wikidata.org/entity/Q979617;small cup for eating boiled eggs;http://commons.wikimedia.org/wiki/Special:FilePath/Egg%20spiral%20egg%20cup.jpg
http://www.wikidata.org/entity/L229878;Konfetti;http://www.wikidata.org/entity/Q815530;small pieces or streamers of paper, mylar, or metallic material which are usually thrown at parades and celebrations;http://commons.wikimedia.org/wiki/Special:FilePath/Offizielle%20Er%C3%B6ffnung%20Stra%C3%9Fenparade%20-%20ColognePride%202011%20%287771%29.jpg
http://www.wikidata.org/entity/L488593;Nachttisch;http://www.wikidata.org/entity/Q667999;small table or cabinet designed to stand beside a bed or elsewhere in a bedroom;http://commons.wikimedia.org/wiki/Special:FilePath/Aanightstand2.jpg
http://www.wikidata.org/entity/L290923;Snookerweltmeisterschaft;http://www.wikidata.org/entity/Q502948;Snookerturnier;http://commons.wikimedia.org/wiki/Special:FilePath/World%20Snooker%20Championship%20trophy%20before%20the%20Crucible.jpg
http://www.wikidata.org/entity/L484321;Kult;http://www.wikidata.org/entity/Q11038979;social group with socially deviant or novel religious, philosophical or spiritual beliefs and practices;http://commons.wikimedia.org/wiki/Special:FilePath/Catalogue%20of%20Sects.GIF
http://www.wikidata.org/entity/L642485;App;http://www.wikidata.org/entity/Q166142;Software, welche den Zweck hat, ein spezifisches Problem zu lösen;http://commons.wikimedia.org/wiki/Special:FilePath/Vim-%28logiciel%29-console.png
http://www.wikidata.org/entity/L642485;App;http://www.wikidata.org/entity/Q166142;Software, welche den Zweck hat, ein spezifisches Problem zu lösen;http://commons.wikimedia.org/wiki/Special:FilePath/Habitica%20Android%20Screenshot.png
http://www.wikidata.org/entity/L642485;App;http://www.wikidata.org/entity/Q166142;Software, welche den Zweck hat, ein spezifisches Problem zu lösen;http://commons.wikimedia.org/wiki/Special:FilePath/Aoo%20calc%203.4.1.png
http://www.wikidata.org/entity/L642485;App;http://www.wikidata.org/entity/Q166142;Software, welche den Zweck hat, ein spezifisches Problem zu lösen;http://commons.wikimedia.org/wiki/Special:FilePath/Firefox4inUbuntu11.04%20window%20only.png
http://www.wikidata.org/entity/L642485;App;http://www.wikidata.org/entity/Q166142;Software, welche den Zweck hat, ein spezifisches Problem zu lösen;http://commons.wikimedia.org/wiki/Special:FilePath/Gimp%202.4.3.png
http://www.wikidata.org/entity/L642485;App;http://www.wikidata.org/entity/Q166142;Software, welche den Zweck hat, ein spezifisches Problem zu lösen;http://commons.wikimedia.org/wiki/Special:FilePath/Thunderbird-1.5-pl.png
http://www.wikidata.org/entity/L72791;Offizier;http://www.wikidata.org/entity/Q189290;Soldat mit Führungs- und Ausbildungsaufgaben;http://commons.wikimedia.org/wiki/Special:FilePath/2june%202007%20293.jpg
http://www.wikidata.org/entity/L31361;Reiter;http://www.wikidata.org/entity/Q1365155;Soldat zu Pferd;http://commons.wikimedia.org/wiki/Special:FilePath/Alejandro%20G%C3%B3mez%20Sigala.jpg
http://www.wikidata.org/entity/L226897;Armee;http://www.wikidata.org/entity/Q8473;Soldaten, bewaffnete Verbände eines Staates oder eines Bündnisses;http://commons.wikimedia.org/wiki/Special:FilePath/Defending%20the%20Polish%20banner%20at%20Chocim%2C%20by%20Juliusz%20Kossak%2C%201892.jpg
http://www.wikidata.org/entity/L226897;Armee;http://www.wikidata.org/entity/Q8473;Soldaten, bewaffnete Verbände eines Staates oder eines Bündnisses;http://commons.wikimedia.org/wiki/Special:FilePath/Composite%20images%20%E2%80%94%20Military%20-%20animated.gif
http://www.wikidata.org/entity/L44963;UNESCO;http://www.wikidata.org/entity/Q7809;Sonderorganisation der Vereinten Nationen, fördert Erziehung, Wissenschaft und Kultur;http://commons.wikimedia.org/wiki/Special:FilePath/April%202010%2C%20UNESCO%20Headquarters%20in%20Paris%20-%20The%20Garden%20of%20Peace%20%28or%20Japanese%20Garden%29%20in%20Spring.jpg
http://www.wikidata.org/entity/L401966;Macau;http://www.wikidata.org/entity/Q14773;Sonderverwaltungszone an der Südküste der Volksrepublik China;http://commons.wikimedia.org/wiki/Special:FilePath/Panorama%20of%20Macau%20Peninsula2021.jpg
http://www.wikidata.org/entity/L485587;Palmsonntag;http://www.wikidata.org/entity/Q42236;Sonntag vor Ostern;http://commons.wikimedia.org/wiki/Special:FilePath/Icon%2003027%20Vhod%20Gospoden%20v%20Ierusalim.jpg
http://www.wikidata.org/entity/L494510;Tomatensuppe;http://www.wikidata.org/entity/Q1066260;soup, basicly made of tomato pulp;http://commons.wikimedia.org/wiki/Special:FilePath/Tomato%20soup.jpg
http://www.wikidata.org/entity/L494510;Tomatensuppe;http://www.wikidata.org/entity/Q1066260;soup, basicly made of tomato pulp;http://commons.wikimedia.org/wiki/Special:FilePath/Tomato%20soup%2C%20Turkish%20style.jpg
http://www.wikidata.org/entity/L36716;Stamm;http://www.wikidata.org/entity/Q133311;soziale Gruppe;http://commons.wikimedia.org/wiki/Special:FilePath/Tobas%20en%20el%20Pilcomayo%201892.jpg
http://www.wikidata.org/entity/L290428;Haushalt;http://www.wikidata.org/entity/Q259059;soziale Gruppe und Gruppe von Menschen;http://commons.wikimedia.org/wiki/Special:FilePath/Aime%20Pez%20Familienidylle%201839.jpg
http://www.wikidata.org/entity/L29357;Organisation;http://www.wikidata.org/entity/Q43229;soziale Struktur mit einem gemeinsamen Ziel;http://commons.wikimedia.org/wiki/Special:FilePath/ExecutiveComitee-IAU-2018-2021.jpg
http://www.wikidata.org/entity/L484245;Kindheit;http://www.wikidata.org/entity/Q276258;soziologischer Begriff: Leben von der Geburt bis zur Pubertät;http://commons.wikimedia.org/wiki/Special:FilePath/Ralph%20Hedley%20The%20tournament%201898.jpg
http://www.wikidata.org/entity/L484245;Kindheit;http://www.wikidata.org/entity/Q276258;soziologischer Begriff: Leben von der Geburt bis zur Pubertät;http://commons.wikimedia.org/wiki/Special:FilePath/Sandbox%20Lawn%20Jam%20Our%20Community%20Place%20Harrisonburg%20VA%20June%202008.jpg
http://www.wikidata.org/entity/L231881;Abend;http://www.wikidata.org/entity/Q7725;späterer Teil des Tages;http://commons.wikimedia.org/wiki/Special:FilePath/Water%20mill%20Rosenm%C3%BChle%20in%20Lower%20Saxony%2C%20Germany.jpg
http://www.wikidata.org/entity/L641943;Maschinenraum;http://www.wikidata.org/entity/Q1415781;space where the propulsion machinery is installed aboard a ship;http://commons.wikimedia.org/wiki/Special:FilePath/6%20Pollux%20engine%20room%20011018.jpg
http://www.wikidata.org/entity/L589558;Messe;http://www.wikidata.org/entity/Q443767;Speise- und Aufenthaltsräumlichkeiten des militärischen Führungspersonals;http://commons.wikimedia.org/wiki/Special:FilePath/Fort%20Bragg%20NCO%20Club%20in%201954.jpg
http://www.wikidata.org/entity/L252806;Organ;http://www.wikidata.org/entity/Q712378;spezialisierter Teil des Körpers;http://commons.wikimedia.org/wiki/Special:FilePath/Equisetum%20telmateia%20strob.jpg
http://www.wikidata.org/entity/L252806;Organ;http://www.wikidata.org/entity/Q712378;spezialisierter Teil des Körpers;http://commons.wikimedia.org/wiki/Special:FilePath/Gray490.png
